"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDE22","OUT049",1725.7536
"FDD23","OUT046",3305.25313333333
"NCA29","OUT049",2635.10324
"FDK38","OUT046",2227.101
"DRC13","OUT046",1632.04225
"NCP43","OUT049",2157.192
"FDX28","OUT049",2215.56046666667
"FDF08","OUT049",1245.046
"FDZ33","OUT046",1792.16715
"FDD10","OUT049",1784.344
"FDO58","OUT017",2576.42406666667
"FDI50","OUT017",5229.63706666667
"FDO58","OUT045",2576.42406666667
"FDX08","OUT013",1984.7498
"NCK17","OUT010",659.142
"FDF39","OUT035",5457.06325
"FDU45","OUT010",2020.86945
"NCJ18","OUT018",2082.43217142857
"DRC27","OUT019",2743.4289
"DRC25","OUT035",1128.81634285714
"FDU59","OUT035",3289.7178
"FDU28","OUT035",1997.26684
"NCP30","OUT046",798.738066666667
"FDB39","OUT018",671.1264
"FDE41","OUT013",1099.2358
"DRH11","OUT010",939.4438
"FDA58","OUT045",2199.8032
"FDU50","OUT046",1832.2816
"FDM34","OUT013",1836.2764
"FDM44","OUT027",1017.24728571429
"FDR39","OUT045",3709.39373333333
"FDM25","OUT045",2841.6344
"FDQ49","OUT049",1564.63
"DRH25","OUT018",744.3644
"FDM09","OUT027",1358.232
"FDL44","OUT019",3171.07224
"NCR42","OUT018",110.966666666667
"DRL59","OUT046",701.0874
"FDX43","OUT013",1664.5
"DRK47","OUT010",3242.84548
"FDU48","OUT018",703.0848
"FDY12","OUT045",465.52736
"NCN43","OUT018",1786.0085
"NCM55","OUT018",2344.50373333333
"FDQ21","OUT027",2423.512
"FDX13","OUT035",4681.37296
"NCK30","OUT027",3145.50552
"FDG20","OUT049",1310.56072
"DRG27","OUT017",519.85664
"FDY14","OUT018",5088.21005
"FDP59","OUT035",1391.78832
"FDU60","OUT017",3156.77973333333
"NCC18","OUT019",2241.7486
"DRJ39","OUT017",4271.4399
"FDS07","OUT049",1480.0734
"FDM08","OUT027",3195.84
"FDP51","OUT045",1619.66946666667
"FDU16","OUT035",1342.2528
"FDH12","OUT013",1304.968
"DRE48","OUT010",3491.07474285714
"NCL42","OUT027",5962.01706666667
"FDR21","OUT045",2369.29685714286
"NCW29","OUT035",1752.7185
"FDO11","OUT013",4357.661
"NCM31","OUT049",2198.1387
"FDV35","OUT019",3102.628
"FDF58","OUT017",969.848666666667
"NCE43","OUT049",2897.5616
"FDA02","OUT035",1692.4636
"DRL37","OUT010",772.803571428571
"FDR24","OUT018",1456.1046
"FDW59","OUT049",1141.5141
"FDS22","OUT049",454.0756
"FDW24","OUT017",656.1459
"FDU24","OUT035",1833.16933333333
"FDA21","OUT027",3825.24293333333
"FDH58","OUT027",2284.47076666667
"FDW36","OUT018",1270.3464
"FDI45","OUT027",2926.76168571429
"FDU01","OUT018",3100.2977
"FDF35","OUT027",1565.02948
"FDU43","OUT019",2860.2768
"FDE24","OUT019",1662.28066666667
"FDK50","OUT049",3073.9986
"FDG31","OUT045",818.046266666667
"FDC60","OUT045",1151.1682
"FDL36","OUT013",1001.55342857143
"FDP21","OUT013",3592.6568
"FDW16","OUT045",2228.0997
"FDX02","OUT017",4163.2474
"FDQ58","OUT027",1658.95166666667
"FDT51","OUT046",587.2356
"FDD59","OUT049",1557.972
"NCM42","OUT018",1474.0812
"FDA57","OUT018",1012.016
"FDZ48","OUT035",1360.8952
"FDE46","OUT045",1435.7977
"NCZ30","OUT019",1807.647
"FDB56","OUT017",3835.57868571429
"FDA25","OUT027",1486.0656
"FDD20","OUT013",3029.61193333333
"FDL25","OUT013",673.7896
"NCO18","OUT049",3128.72736
"FDJ45","OUT017",667.702285714286
"FDR12","OUT035",1975.4286
"NCF19","OUT010",631.8442
"FDK25","OUT046",3368.948
"NCR17","OUT046",2394.2168
"FDC52","OUT046",1542.3257
"NCA54","OUT017",2210.28955
"FDR45","OUT010",6035.31055
"NCM19","OUT049",2784.87495
"FDF39","OUT027",5457.06325
"FDX23","OUT049",882.406933333333
"FDD58","OUT027",1298.31
"FDX28","OUT013",2215.56046666667
"NCD31","OUT013",2466.789
"FDU57","OUT018",2257.062
"FDI27","OUT046",690.4346
"NCM42","OUT046",1474.0812
"FDD32","OUT027",1028.88293333333
"FDI34","OUT013",3839.44666666667
"NCM29","OUT049",2061.12657142857
"FDG46","OUT018",2144.2089
"DRC01","OUT010",862.211
"FDB15","OUT027",3879.52148571429
"NCA17","OUT027",2684.5056
"FDF10","OUT046",2023.19975
"FDR26","OUT027",1711.99373333333
"FDI02","OUT049",1884.71335
"NCM54","OUT010",2314.45396
"FDF14","OUT013",2411.8605
"FDJ33","OUT010",2494.25325
"FDM20","OUT035",4949.29088
"FDC03","OUT027",3218.8101
"NCX05","OUT046",1274.3412
"NCM41","OUT027",978.726
"NCU29","OUT010",2587.74266666667
"FDQ59","OUT017",1426.1436
"FDH46","OUT010",1435.4648
"FDH09","OUT013",673.25696
"NCD06","OUT045",671.1264
"FDC15","OUT035",1689.1346
"DRD37","OUT027",892.172
"FDT28","OUT027",2407.5328
"FDR28","OUT027",2642.5602
"FDT38","OUT017",1352.9056
"FDV34","OUT027",842.50332
"FDY52","OUT035",765.67
"FDB34","OUT013",1520.11651428571
"DRL23","OUT018",1715.1008
"DRB24","OUT046",3050.6956
"FDJ50","OUT046",981.833066666667
"FDQ49","OUT035",1564.63
"FDP20","OUT035",1170.1435
"FDV19","OUT027",2659.01497142857
"NCR54","OUT045",2199.8032
"FDO09","OUT010",4120.19233333333
"FDS57","OUT018",1901.81014285714
"FDN10","OUT049",1445.85128
"FDV23","OUT049",2041.87544
"FDY28","OUT049",3419.5488
"DRG51","OUT013",2039.21224
"FDD45","OUT019",1489.0617
"NCL18","OUT027",2083.00285714286
"NCM29","OUT013",2061.12657142857
"FDF17","OUT027",3208.04633333333
"FDE22","OUT017",1725.7536
"FDQ22","OUT017",602.327066666667
"FDS01","OUT013",2590.34245714286
"FDW35","OUT027",496.3539
"FDJ33","OUT046",2494.25325
"NCF54","OUT035",2327.9697
"FDE09","OUT013",972.60064
"NCE06","OUT045",1229.59944
"DRH49","OUT049",557.2746
"FDY43","OUT045",673.7896
"NCT05","OUT017",3515.424
"FDZ34","OUT045",4827.05
"FDL38","OUT017",1427.4752
"FDZ31","OUT017",3221.40672
"FDR14","OUT035",550.08396
"NCN54","OUT049",787.77456
"NCC42","OUT027",1966.7732
"FDK08","OUT017",1142.13234285714
"FDP59","OUT013",1391.78832
"FDV22","OUT035",2529.48516666667
"FDD33","OUT035",4298.7377
"DRE60","OUT027",4074.696
"FDK52","OUT046",3799.3877
"FDA02","OUT017",1692.4636
"FDM56","OUT049",873.5296
"FDE57","OUT035",3084.48495
"FDM32","OUT045",786.47625
"NCQ30","OUT027",779.78496
"FDQ27","OUT027",1599.5845
"FDT60","OUT027",1733.7432
"FDU43","OUT049",2860.2768
"NCO55","OUT035",1222.00932
"FDG02","OUT045",1942.27176
"FDJ28","OUT013",2741.93085
"FDP40","OUT045",1431.73632
"FDJ38","OUT045",3795.06
"NCC54","OUT017",3856.3136
"NCZ41","OUT046",1827.48784
"FDK38","OUT019",2227.101
"FDU52","OUT013",1760.20875
"FDC40","OUT046",1308.69648
"NCR30","OUT017",447.4176
"NCN18","OUT017",2885.84352
"FDB50","OUT035",1464.49368
"FDG04","OUT013",2245.0776
"FDR26","OUT035",1711.99373333333
"NCT17","OUT018",3655.37516
"FDX35","OUT027",3233.39112
"FDS12","OUT046",1887.543
"NCZ29","OUT027",1667.32965
"FDB38","OUT010",2428.8384
"FDP12","OUT013",465.79368
"FDP22","OUT046",692.0991
"FDS26","OUT018",4552.87356
"FDR52","OUT046",2531.87095
"DRJ13","OUT046",2192.92326666667
"FDU48","OUT027",703.0848
"FDE29","OUT035",1050.18853333333
"NCT29","OUT049",1644.8589
"DRK37","OUT018",3567.3564
"FDK55","OUT046",996.258733333333
"FDR07","OUT046",642.66345
"FDO21","OUT027",2385.42824
"FDK46","OUT049",2596.62
"FDB12","OUT045",1744.92864
"FDT31","OUT027",2930.8516
"FDJ33","OUT045",2494.25325
"FDC26","OUT027",1178.59916
"NCQ02","OUT045",3379.6008
"FDP08","OUT010",3332.46216
"FDB11","OUT027",4455.79992
"FDV55","OUT013",2757.7436
"FDW20","OUT049",1970.768
"NCJ18","OUT019",2082.43217142857
"FDC41","OUT018",1268.82457142857
"FDE14","OUT027",1877.556
"FDG35","OUT013",1876.75704
"FDF45","OUT035",1253.83456
"FDS19","OUT027",1160.20405714286
"FDS58","OUT019",3209.156
"FDA26","OUT017",3329.53264
"FDM32","OUT049",786.47625
"FDL45","OUT046",2399.09933333333
"FDZ55","OUT049",3515.424
"FDY37","OUT049",2920.1988
"FDO46","OUT046",3245.99693333333
"FDQ60","OUT046",120.5098
"FDA19","OUT018",1413.4934
"FDL15","OUT046",1270.56833333333
"FDM10","OUT018",2949.36084
"NCL05","OUT017",562.601
"DRK49","OUT010",591.801085714286
"NCE18","OUT027",4344.345
"FDG40","OUT049",577.2486
"DRI59","OUT045",4586.0304
"FDK28","OUT035",4741.02864
"NCD06","OUT019",671.1264
"FDO11","OUT019",4357.661
"FDK27","OUT046",1720.69352
"FDT43","OUT027",630.607714285714
"FDD38","OUT018",1516.6924
"FDA16","OUT049",4365.6506
"FDL14","OUT027",1908.5157
"NCM17","OUT049",1097.37156
"FDD20","OUT045",3029.61193333333
"FDA40","OUT045",878.856
"FDL43","OUT045",1352.68366666667
"FDV15","OUT045",2025.3636
"FDE52","OUT046",3453.5046
"NCL17","OUT010",2707.1428
"NCJ31","OUT045",3663.49792
"FDR60","OUT045",759.455866666667
"NCA18","OUT035",1042.6428
"FDS21","OUT027",470.58744
"FDW09","OUT035",950.7624
"FDL26","OUT035",3505.437
"FDS47","OUT018",1393.61451428571
"FDC39","OUT046",3531.4032
"FDT51","OUT035",587.2356
"FDK40","OUT035",4545.98728571429
"NCG19","OUT045",2343.616
"FDZ07","OUT046",767.80056
"FDF08","OUT027",1245.046
"FDO04","OUT013",870.36705
"FDK41","OUT018",1349.35466666667
"FDP15","OUT049",5254.8265
"NCD43","OUT018",499.6829
"NCP18","OUT013",2901.93685714286
"FDZ51","OUT046",1409.09912
"DRH13","OUT035",809.6128
"FDF38","OUT045",385.8311
"NCI43","OUT045",854.8872
"FDM38","OUT027",1262.3568
"FDS03","OUT013",1054.84913333333
"DRJ47","OUT017",3202.498
"FDT50","OUT010",1326.2736
"FDV02","OUT046",2669.32536
"NCG18","OUT017",1845.5976
"FDW52","OUT046",3700.1835
"FDS40","OUT035",408.040285714286
"FDN31","OUT017",2324.47425
"FDA37","OUT045",2158.07973333333
"FDA15","OUT046",5198.06705
"FDL39","OUT046",2375.68536666667
"FDJ53","OUT045",1506.3725
"FDX22","OUT013",3155.892
"NCZ42","OUT045",3839.80176
"FDD56","OUT027",2714.1337
"FDD40","OUT017",3431.42223333333
"FDS50","OUT013",3270.24315
"NCN14","OUT013",1960.1152
"FDT15","OUT013",1794.331
"NCS18","OUT027",2143.876
"NCO26","OUT010",2123.902
"FDF58","OUT018",969.848666666667
"NCB19","OUT013",1431.47
"FDH26","OUT017",1955.93017142857
"DRB24","OUT027",3050.6956
"FDA49","OUT018",1046.6376
"FDB32","OUT045",1627.2152
"FDI36","OUT017",2966.139
"NCA17","OUT010",2684.5056
"FDH22","OUT013",2034.6848
"NCM26","OUT018",2358.2636
"FDT15","OUT027",1794.331
"FDB16","OUT018",1151.30136
"NCP54","OUT027",2155.5275
"FDJ36","OUT013",1394.45152
"FDO28","OUT045",1084.5882
"FDU09","OUT013",2129.2284
"FDF29","OUT017",2155.1946
"FDY08","OUT013",1791.16845
"DRJ59","OUT018",469.832866666667
"FDT23","OUT027",1184.05872
"FDU15","OUT018",623.1888
"FDT47","OUT013",2235.7564
"FDI53","OUT019",1826.06746666667
"FDR59","OUT018",3761.353875
"FDD53","OUT035",444.62124
"FDY51","OUT017",4407.596
"FDT04","OUT049",487.09928
"FDU51","OUT049",4250.4672
"FDG14","OUT035",4301.068
"NCU06","OUT045",2909.546
"DRG25","OUT046",4567.388
"DRH49","OUT035",557.2746
"FDN15","OUT035",1478.076
"FDL43","OUT018",1352.68366666667
"NCT18","OUT049",4029.4216
"NCB31","OUT013",2925.774875
"FDK57","OUT035",4434.228
"FDY04","OUT019",2392.44133333333
"NCP54","OUT046",2155.5275
"FDF41","OUT013",3982.59366666667
"FDM01","OUT045",2101.9306
"FDW03","OUT045",2064.47935
"FDF28","OUT045",2324.08586666667
"FDY37","OUT017",2920.1988
"FDQ03","OUT017",2038.41328
"FDP51","OUT027",1619.66946666667
"FDJ40","OUT017",2475.00053333333
"FDC32","OUT049",1240.11908
"DRI49","OUT027",1421.483
"NCW54","OUT017",904.68904
"FDF09","OUT017",422.561066666667
"FDP45","OUT018",3221.40672
"DRJ23","OUT018",2874.12544
"FDS59","OUT017",1679.24271428571
"FDY08","OUT046",1791.16845
"FDX16","OUT049",2072.3025
"FDY16","OUT018",3356.56412
"FDK32","OUT035",3608.41406666667
"FDQ22","OUT013",602.327066666667
"NCC31","OUT018",1908.5157
"FDG58","OUT049",1947.465
"DRF48","OUT013",1496.7184
"DRH36","OUT049",1280.11146666667
"NCR30","OUT035",447.4176
"FDB03","OUT019",3653.37776
"FDZ28","OUT027",1576.88072
"FDR35","OUT017",4152.11902857143
"DRD15","OUT027",2522.81131428571
"FDJ33","OUT019",2494.25325
"FDA56","OUT010",2753.61564
"FDP56","OUT046",965.67632
"NCT30","OUT046",464.839366666667
"FDK15","OUT017",1686.4714
"FDH44","OUT018",1888.31976666667
"FDV01","OUT013",2526.42565714286
"DRG03","OUT017",2768.3964
"FDG50","OUT027",1120.63651428571
"FDR16","OUT010",4701.8796
"FDZ60","OUT046",776.58912
"DRG03","OUT045",2768.3964
"FDS56","OUT018",3628.83193333333
"FDU33","OUT045",696.7597
"DRD27","OUT035",1269.81376
"FDW22","OUT046",4729.8432
"DRA24","OUT045",2246.21897142857
"FDF38","OUT049",385.8311
"FDX48","OUT013",1428.8068
"FDS58","OUT018",3209.156
"FDC32","OUT046",1240.11908
"NCQ29","OUT045",1735.51866666667
"DRK39","OUT018",1647.855
"NCS38","OUT017",1631.8758
"DRO47","OUT013",1471.418
"DRG27","OUT027",519.85664
"FDC57","OUT027",1882.5495
"FDS55","OUT046",2672.5212
"NCJ06","OUT018",1400.34385
"FDO01","OUT019",1850.39136
"NCM55","OUT045",2344.50373333333
"FDC52","OUT049",1542.3257
"FDQ15","OUT045",1394.40713333333
"NCT30","OUT027",464.839366666667
"NCR42","OUT027",110.966666666667
"FDD28","OUT035",1025.332
"FDQ34","OUT049",1119.11468571429
"FDZ12","OUT027",2433.499
"DRE13","OUT019",1552.51244
"NCN07","OUT019",1563.10817142857
"FDM28","OUT035",1647.855
"FDI10","OUT017",3276.4018
"FDQ25","OUT013",2517.65612
"FDA38","OUT010",1922.8304
"DRI13","OUT049",3147.2366
"FDY20","OUT027",1249.57344
"NCZ53","OUT035",3014.7424
"NCM31","OUT013",2198.1387
"DRB01","OUT017",1518.024
"DRF37","OUT046",3068.22833333333
"NCF42","OUT049",1953.01333333333
"FDF16","OUT018",1921.4988
"FDB41","OUT013",598.776133333333
"FDR34","OUT013",4947.16032
"FDR15","OUT018",2194.00122857143
"NCV42","OUT019",1399.95546666667
"FDW51","OUT035",3195.84
"FDU36","OUT017",1689.22971428571
"FDX60","OUT049",1438.128
"FDY03","OUT035",1434.63255
"FDW55","OUT045",4083.75088
"FDT01","OUT010",3292.0481
"FDG58","OUT013",1947.465
"FDK21","OUT017",3325.95634285714
"NCS41","OUT019",2021.3688
"FDS10","OUT045",2751.58495
"NCT53","OUT046",1754.16106666667
"FDJ28","OUT018",2741.93085
"FDX44","OUT045",1412.60566666667
"FDT20","OUT018",810.9444
"FDO44","OUT017",2155.1946
"NCX17","OUT049",3340.09666666667
"FDY01","OUT017",1871.73025
"FDJ12","OUT027",3583.3356
"DRK35","OUT018",602.465775
"FDD47","OUT019",3210.04373333333
"NCM53","OUT035",1576.6144
"FDO45","OUT013",1274.3412
"NCM42","OUT010",1474.0812
"FDE04","OUT046",2456.802
"NCI30","OUT027",2463.46
"FDZ19","OUT013",3046.7008
"FDW57","OUT013",3435.79432
"FDA25","OUT013",1486.0656
"FDT22","OUT046",1030.6584
"FDP51","OUT013",1619.66946666667
"FDD48","OUT027",2004.058
"FDY39","OUT035",3344.44656
"FDO48","OUT010",2928.8542
"FDD23","OUT027",3305.25313333333
"DRN35","OUT027",671.1264
"FDT01","OUT035",3292.0481
"FDC20","OUT010",503.3448
"DRJ35","OUT035",706.857666666667
"FDB32","OUT046",1627.2152
"FDL24","OUT046",4339.79536666667
"NCV42","OUT035",1399.95546666667
"FDZ46","OUT046",1547.3192
"FDC15","OUT013",1689.1346
"FDD08","OUT019",626.1849
"FDY50","OUT049",1888.43073333333
"FDD36","OUT013",1511.0331
"FDG57","OUT027",631.8442
"FDL21","OUT018",551.2824
"FDN16","OUT027",1692.4636
"FDJ09","OUT027",595.034971428571
"FDS01","OUT010",2590.34245714286
"FDV33","OUT017",3229.13
"DRE12","OUT017",1546.87533333333
"FDR07","OUT013",642.66345
"FDP48","OUT010",4467.518
"NCB55","OUT035",651.8182
"FDQ08","OUT013",883.801942857143
"FDR34","OUT035",4947.16032
"FDO33","OUT046",1821.6288
"FDP13","OUT045",519.324
"FDX12","OUT049",3555.0391
"NCT06","OUT049",1989.4104
"FDR16","OUT019",4701.8796
"FDE36","OUT046",4012.7766
"FDZ36","OUT049",3542.056
"FDV13","OUT045",1845.5976
"NCZ17","OUT035",822.263
"FDU56","OUT045",3934.43413333333
"FDM09","OUT035",1358.232
"FDV02","OUT017",2669.32536
"FDS34","OUT018",1798.85844
"FDA11","OUT049",1663.96736
"FDP09","OUT017",3313.28712
"FDB29","OUT027",1565.07386666667
"FDT19","OUT017",3566.0248
"DRH15","OUT017",812.9418
"FDY38","OUT046",3448.844
"FDF14","OUT027",2411.8605
"FDN48","OUT010",1506.83856
"FDQ12","OUT013",2664.5316
"NCJ43","OUT045",2049.6653
"FDE17","OUT019",2461.36748571429
"FDB05","OUT035",3095.97
"FDH10","OUT045",2058.570375
"NCR06","OUT017",649.8208
"FDU32","OUT018",1726.0865
"FDD56","OUT049",2714.1337
"FDO36","OUT018",2624.5836
"FDH16","OUT010",1456.1046
"FDX10","OUT018",291.12105
"FDZ37","OUT017",1250.15046666667
"FDU31","OUT010",2984.4485
"DRC49","OUT049",2828.3184
"FDL15","OUT045",1270.56833333333
"FDN32","OUT019",3577.87604
"DRH59","OUT027",634.729333333333
"NCU29","OUT049",2587.74266666667
"FDR37","OUT019",3883.13582857143
"FDS14","OUT018",1846.2634
"FDU02","OUT027",3435.528
"FDJ08","OUT035",2904.48592
"NCZ06","OUT045",3261.46885714286
"FDO31","OUT049",1374.2112
"FDH31","OUT018",1249.97292
"FDS58","OUT017",3209.156
"NCA53","OUT027",720.950433333333
"FDF50","OUT046",3547.3824
"NCW42","OUT049",2652.5472
"NCQ17","OUT045",2425.1765
"FDK51","OUT018",3709.8376
"NCW41","OUT010",3042.43968
"NCR29","OUT017",1103.5635
"FDB08","OUT019",2273.15216666667
"FDA40","OUT027",878.856
"FDL14","OUT018",1908.5157
"FDB47","OUT046",2299.6732
"FDO03","OUT035",4866.998
"DRK13","OUT019",3703.62346666667
"FDX13","OUT010",4681.37296
"FDF52","OUT046",2209.42031111111
"FDT11","OUT013",2440.8228
"FDB08","OUT013",2273.15216666667
"FDQ28","OUT018",3243.7776
"FDD29","OUT045",4058.7168
"NCQ29","OUT027",1735.51866666667
"NCO02","OUT013",1285.3269
"FDR56","OUT010",4483.4972
"NCM54","OUT049",2314.45396
"FDP51","OUT035",1619.66946666667
"FDT38","OUT013",1352.9056
"FDZ20","OUT018",5023.1281
"FDJ53","OUT013",1506.3725
"FDX13","OUT049",4681.37296
"FDP58","OUT035",2519.0543
"NCK31","OUT019",734.821266666667
"FDA35","OUT018",2909.546
"FDV37","OUT018",2405.8683
"NCO07","OUT027",2396.88
"FDA20","OUT045",3510.98533333333
"FDZ59","OUT035",2718.68333333333
"NCY17","OUT017",874.32856
"FDQ28","OUT035",3243.7776
"FDV35","OUT017",3102.628
"FDQ36","OUT013",644.4944
"FDD34","OUT018",2446.815
"FDK51","OUT045",3709.8376
"FDV31","OUT035",1529.12066666667
"FDR04","OUT035",1421.64945
"FDR14","OUT049",550.08396
"DRC36","OUT010",3011.81288
"FDE39","OUT019",2741.0986
"FDP57","OUT049",1547.985
"FDE57","OUT046",3084.48495
"NCN18","OUT046",2885.84352
"NCQ05","OUT018",2313.48855
"FDW47","OUT035",1441.7899
"FDV46","OUT035",1980.755
"NCP29","OUT045",767.0016
"FDE09","OUT018",972.60064
"NCU06","OUT027",2909.546
"FDT19","OUT010",3566.0248
"DRF15","OUT017",957.0875
"DRI51","OUT013",3349.6398
"NCX54","OUT013",1678.67202857143
"DRE01","OUT013",2908.2144
"NCB07","OUT045",3208.04633333333
"FDU50","OUT035",1832.2816
"FDG40","OUT035",577.2486
"FDW10","OUT018",2999.429
"FDX51","OUT013",2505.53856
"NCP17","OUT045",920.40192
"FDP21","OUT035",3592.6568
"FDL04","OUT045",1905.5196
"FDV23","OUT013",2041.87544
"FDF24","OUT046",1583.2724
"FDH56","OUT027",1406.74028571429
"FDB51","OUT049",844.9002
"FDI58","OUT027",1468.089
"FDR20","OUT013",648.933066666667
"FDC51","OUT018",2143.2102
"FDB16","OUT027",1151.30136
"FDE40","OUT049",1015.47816
"NCM17","OUT035",1097.37156
"FDU56","OUT035",3934.43413333333
"FDS32","OUT019",1866.42762857143
"FDX02","OUT049",4163.2474
"FDT39","OUT027",2176.36704
"FDE35","OUT017",761.6752
"NCI42","OUT019",2674.40763333333
"DRL23","OUT046",1715.1008
"FDA10","OUT046",1531.34
"FDA11","OUT013",1663.96736
"NCM06","OUT046",2206.65142857143
"NCT05","OUT035",3515.424
"NCQ02","OUT010",3379.6008
"NCY06","OUT049",2375.04176
"FDY56","OUT035",3752.365575
"FDL02","OUT035",1693.7952
"NCI06","OUT035",3091.9752
"FDQ14","OUT045",1348.245
"FDQ12","OUT017",2664.5316
"FDP36","OUT046",1214.4192
"FDK21","OUT027",3325.95634285714
"FDO40","OUT045",2237.088
"NCK54","OUT019",1844.82083333333
"FDY09","OUT018",700.4216
"NCW30","OUT049",3625.9468
"NCC55","OUT027",577.9144
"FDE58","OUT018",2399.8761
"FDR39","OUT013",3709.39373333333
"FDU28","OUT049",1997.26684
"FDH08","OUT017",3100.9635
"FDG35","OUT045",1876.75704
"FDG22","OUT049",631.67775
"FDC34","OUT035",2882.2482
"FDP15","OUT018",5254.8265
"FDK34","OUT010",3694.5242
"FDU45","OUT035",2020.86945
"FDQ04","OUT027",261.437466666667
"FDX22","OUT018",3155.892
"FDB45","OUT017",1236.94543333333
"NCH43","OUT027",1617.894
"DRE60","OUT046",4074.696
"FDD17","OUT027",3463.4916
"NCM54","OUT017",2314.45396
"NCH55","OUT013",1518.024
"NCT06","OUT017",1989.4104
"FDA48","OUT027",4323.3723
"FDY58","OUT027",4110.6492
"FDO25","OUT045",3285.723
"FDN50","OUT045",1273.89733333333
"FDH35","OUT035",2302.3364
"FDK09","OUT045",3015.63013333333
"FDO16","OUT013",1664.5
"FDW11","OUT045",928.791
"FDU47","OUT027",1030.21453333333
"NCQ42","OUT010",2140.65796666667
"FDK55","OUT027",996.258733333333
"FDN08","OUT049",1885.5456
"FDT57","OUT045",3397.35546666667
"FDJ12","OUT018",3583.3356
"DRL59","OUT017",701.0874
"NCN53","OUT046",564.5984
"FDO51","OUT010",752.797866666667
"FDK56","OUT017",2525.7123
"FDY12","OUT035",465.52736
"FDU15","OUT035",623.1888
"FDQ19","OUT046",4665.2606
"DRF15","OUT045",957.0875
"DRE25","OUT019",1472.7496
"FDK57","OUT018",4434.228
"FDD33","OUT010",4298.7377
"FDR34","OUT027",4947.16032
"FDU04","OUT045",1608.30648
"FDE35","OUT019",761.6752
"NCD31","OUT035",2466.789
"FDJ56","OUT035",1597.92
"NCU53","OUT046",1492.0578
"FDD39","OUT035",3709.45714285714
"NCU17","OUT019",1731.7458
"FDJ20","OUT046",1362.2268
"NCW41","OUT018",3042.43968
"FDL52","OUT035",487.936285714286
"FDS39","OUT035",3229.57386666667
"DRJ47","OUT045",3202.498
"FDP13","OUT010",519.324
"DRK39","OUT010",1647.855
"FDF28","OUT010",2324.08586666667
"FDB09","OUT045",1045.83864
"FDM51","OUT046",1511.0331
"DRM49","OUT018",802.9548
"DRF23","OUT013",2638.39895
"DRH01","OUT035",2571.85224
"FDH12","OUT027",1304.968
"FDA28","OUT019",2013.3792
"FDW37","OUT018",1539.3296
"FDF02","OUT046",1651.184
"DRL37","OUT046",772.803571428571
"NCF43","OUT046",2318.9814
"FDH08","OUT010",3100.9635
"FDR34","OUT019",4947.16032
"NCK19","OUT049",2551.0127
"NCD55","OUT018",440.4267
"FDT27","OUT049",3702.91328
"FDQ57","OUT045",2160.521
"FDA47","OUT035",2881.80433333333
"DRG15","OUT027",1306.74346666667
"FDE05","OUT018",2065.6445
"FDN46","OUT046",2067.75286666667
"FDX27","OUT027",1172.34064
"FDT51","OUT045",587.2356
"FDU33","OUT013",696.7597
"FDJ16","OUT027",1112.15232
"FDD20","OUT019",3029.61193333333
"FDT36","OUT049",623.410733333333
"DRF15","OUT027",957.0875
"FDN52","OUT010",1569.9564
"FDC22","OUT027",2818.9972
"FDX15","OUT045",2246.4092
"FDT13","OUT013",2449.4782
"FDU04","OUT017",1608.30648
"FDU31","OUT019",2984.4485
"FDW59","OUT027",1141.5141
"NCO29","OUT046",2396.30931428571
"FDL15","OUT035",1270.56833333333
"FDI41","OUT049",2556.588775
"FDQ48","OUT049",1386.5285
"DRI39","OUT013",1279.0018
"FDI08","OUT013",3818.14106666667
"FDC21","OUT049",889.90828
"FDF58","OUT035",969.848666666667
"FDS08","OUT010",2176.05633333333
"FDE47","OUT045",1960.94745
"NCP18","OUT019",2901.93685714286
"NCR41","OUT013",1920.05623333333
"FDA27","OUT013",3068.0064
"FDA43","OUT035",2418.98456
"FDA49","OUT045",1046.6376
"NCE55","OUT018",4058.051
"DRM49","OUT027",802.9548
"FDF22","OUT027",3232.542225
"FDQ15","OUT018",1394.40713333333
"NCS54","OUT017",3478.32942857143
"NCY05","OUT013",670.4606
"FDR45","OUT046",6035.31055
"FDK57","OUT049",4434.228
"FDF41","OUT010",3982.59366666667
"FDV21","OUT046",2002.7264
"FDD51","OUT046",452.744
"FDF33","OUT046",1833.6132
"FDA38","OUT046",1922.8304
"FDR56","OUT045",4483.4972
"NCN41","OUT017",1133.1916
"FDC60","OUT027",1151.1682
"FDB47","OUT045",2299.6732
"DRH01","OUT013",2571.85224
"FDW08","OUT046",1411.496
"FDF38","OUT027",385.8311
"FDY32","OUT017",1685.58366666667
"FDG34","OUT049",1317.80842857143
"FDG47","OUT019",3759.99453333333
"NCF18","OUT035",3643.2576
"FDL39","OUT019",2375.68536666667
"NCH55","OUT035",1518.024
"DRJ35","OUT049",706.857666666667
"FDS44","OUT035",4606.78116666667
"DRE01","OUT018",2908.2144
"FDY39","OUT013",3344.44656
"FDY32","OUT018",1685.58366666667
"FDR33","OUT027",1757.712
"NCP50","OUT049",1116.35637142857
"FDZ47","OUT018",1845.19812
"FDU57","OUT049",2257.062
"FDY44","OUT013",3181.8582
"DRH59","OUT018",634.729333333333
"FDB03","OUT027",3653.37776
"FDY46","OUT045",3928.8858
"FDM39","OUT045",3832.74428
"FDY36","OUT035",1086.36366666667
"NCM55","OUT035",2344.50373333333
"FDJ50","OUT010",981.833066666667
"DRL60","OUT013",1611.80668571429
"NCJ54","OUT049",4833.17536
